Sale_ID,Book_ID,Customer_ID,Quantity,Date
S03674,B088,C083,1,2024-02-17
S03675,B067,C026,3,2025-08-23
S03676,B084,C124,4,2025-08-20
S03677,B059,C004,5,2024-10-24
S03678,B047,C078,3,2024-07-09
S03679,B015,C101,5,2024-01-27
S03680,B013,C123,5,2025-02-19
S03681,B075,C051,5,2025-11-06
S03682,B030,C045,4,2025-02-02
S03683,B046,C065,1,2025-02-05
S03684,B074,C148,1,2025-05-11
S03685,B058,C010,4,2025-11-01
S03686,B003,C129,4,2025-02-01
S03687,B056,C149,3,2025-03-29
S03688,B024,C200,2,2025-10-29
S03689,B094,C034,4,2024-07-22
S03690,B037,C006,1,2024-02-01
S03691,B009,C041,2,2024-02-10
S03692,B074,C191,1,2024-02-21
S03693,B078,C103,4,2024-08-24
S03694,B041,C052,1,2024-08-02
S03695,B049,C175,5,2025-11-16
S03696,B063,C088,5,2024-01-22
S03697,B034,C188,2,2025-04-17
S03698,B057,C081,2,2025-09-18
S03699,B008,C086,3,2025-10-18
S03700,B041,C059,3,2025-06-10
S03701,B032,C051,4,2024-09-17
S03702,B008,C117,4,2024-03-13
S03703,B007,C084,2,2025-12-10
S03704,B004,C010,3,2024-02-04
S03705,B090,C105,4,2024-10-01
S03706,B042,C103,1,2025-03-10
S03707,B095,C097,2,2025-12-22
S03708,B086,C191,3,2024-01-15
S03709,B022,C030,3,2024-01-05
S03710,B077,C117,4,2025-10-12
S03711,B022,C112,1,2024-10-08
S03712,B013,C176,4,2025-06-03
S03713,B049,C088,4,2025-01-30
S03714,B063,C133,2,2024-07-03
S03715,B031,C055,4,2025-07-07
S03716,B002,C068,4,2025-04-12
S03717,B027,C039,4,2025-06-13
S03718,B032,C104,2,2025-07-24
S03719,B051,C153,5,2025-02-02
S03720,B076,C071,2,2024-05-31
S03721,B066,C153,4,2024-08-20
S03722,B082,C196,4,2024-08-15
S03723,B024,C026,1,2025-08-22
S03724,B038,C161,2,2024-07-18
S03725,B006,C089,5,2025-11-30
S03726,B021,C055,4,2024-07-24
S03727,B074,C113,1,2025-01-25
S03728,B048,C115,4,2024-12-25
S03729,B007,C056,4,2024-12-30
S03730,B028,C192,4,2024-03-05
S03731,B049,C009,1,2024-03-27
S03732,B066,C102,1,2025-12-12
S03733,B008,C108,2,2024-02-15
S03734,B062,C158,1,2024-08-15
S03735,B021,C026,2,2025-01-30
S03736,B098,C046,5,2024-03-27
S03737,B072,C063,2,2024-05-12
S03738,B055,C060,1,2024-09-13
S03739,B024,C029,5,2024-01-21
S03740,B015,C049,3,2025-07-04
S03741,B013,C026,1,2025-05-27
S03742,B075,C121,1,2024-09-14
S03743,B040,C136,3,2024-02-21
S03744,B096,C036,5,2025-04-19
S03745,B045,C045,2,2025-08-26
S03746,B054,C180,1,2024-02-13
S03747,B096,C110,3,2025-05-03
S03748,B054,C082,1,2025-12-15
S03749,B063,C044,4,2025-05-01
S03750,B009,C029,4,2025-04-09
S03751,B075,C049,2,2024-08-01
S03752,B067,C069,5,2024-08-28
S03753,B032,C048,1,2025-03-02
S03754,B025,C172,5,2025-06-25
S03755,B079,C164,1,2025-11-21
S03756,B033,C032,5,2024-05-02
S03757,B073,C127,2,2024-01-28
S03758,B071,C180,2,2024-02-26
S03759,B068,C023,1,2025-12-06
S03760,B029,C113,2,2024-05-14
S03761,B050,C064,1,2025-07-02
S03762,B063,C025,5,2025-02-06
S03763,B079,C004,5,2025-05-24
S03764,B041,C031,2,2025-01-01
S03765,B056,C088,2,2025-01-15
S03766,B033,C197,4,2024-04-20
S03767,B071,C092,5,2024-09-22
S03768,B073,C025,1,2024-11-17
S03769,B095,C200,4,2024-02-07
S03770,B011,C120,3,2025-04-29
S03771,B071,C001,1,2024-03-20
S03772,B058,C180,4,2024-11-02
S03773,B035,C130,5,2025-02-10
S03774,B097,C185,3,2025-10-07
S03775,B075,C113,4,2025-09-15
S03776,B053,C053,5,2024-02-03
S03777,B044,C193,2,2025-10-09
S03778,B039,C121,5,2025-11-23
S03779,B004,C200,2,2024-11-01
S03780,B066,C029,4,2024-09-29
S03781,B037,C091,1,2024-11-04
S03782,B005,C107,4,2025-07-04
S03783,B055,C200,2,2025-12-05
S03784,B018,C091,2,2025-03-23
S03785,B025,C185,1,2025-11-12
S03786,B076,C019,2,2025-01-16
S03787,B093,C179,1,2024-08-29
S03788,B091,C070,4,2024-05-14
S03789,B020,C011,1,2025-08-27
S03790,B050,C197,5,2024-01-29
S03791,B079,C125,2,2025-05-03
S03792,B090,C121,5,2025-05-17
S03793,B033,C142,1,2025-07-28
S03794,B066,C120,1,2024-09-07
S03795,B048,C058,1,2024-07-29
S03796,B012,C061,2,2025-02-05
S03797,B033,C106,2,2024-12-11
S03798,B057,C093,4,2024-08-19
S03799,B015,C096,1,2024-04-23
S03800,B051,C001,3,2024-05-22
S03801,B001,C011,1,2024-05-04
S03802,B012,C056,1,2024-11-16
S03803,B013,C182,3,2025-01-29
S03804,B076,C027,2,2025-02-22
S03805,B021,C058,3,2025-02-07
S03806,B038,C044,4,2025-04-13
S03807,B053,C001,2,2024-07-07
S03808,B021,C165,5,2024-02-14
S03809,B036,C119,1,2024-10-28
S03810,B054,C113,2,2024-01-17
S03811,B014,C077,4,2025-10-28
S03812,B009,C077,1,2025-08-02
S03813,B021,C136,5,2024-06-28
S03814,B023,C118,2,2025-07-31
S03815,B003,C056,3,2024-04-12
S03816,B040,C062,5,2025-07-18
S03817,B028,C148,5,2024-05-06
S03818,B015,C011,5,2024-01-26
S03819,B058,C073,2,2024-04-30
S03820,B062,C125,5,2025-07-12
S03821,B019,C164,4,2025-06-15
S03822,B008,C020,4,2025-05-28
S03823,B005,C045,2,2025-10-26
S03824,B025,C172,1,2025-12-30
S03825,B094,C165,5,2024-12-31
S03826,B015,C171,3,2025-11-08
S03827,B011,C186,4,2025-03-30
S03828,B030,C092,5,2024-01-16
S03829,B059,C086,1,2025-09-24
S03830,B017,C164,1,2025-08-24
S03831,B007,C176,4,2024-03-14
S03832,B050,C193,5,2025-10-06
S03833,B095,C096,2,2024-01-05
S03834,B024,C186,5,2024-05-17
S03835,B069,C020,5,2024-07-16
S03836,B060,C164,4,2025-02-11
S03837,B079,C133,5,2024-11-20
S03838,B056,C149,3,2024-08-07
S03839,B098,C079,3,2025-08-23
S03840,B097,C161,1,2024-08-20
S03841,B055,C146,2,2025-08-21
S03842,B100,C057,1,2024-10-03
S03843,B030,C073,1,2024-06-22
S03844,B049,C200,2,2024-08-21
S03845,B051,C152,2,2024-01-05
S03846,B018,C014,2,2024-10-25
S03847,B052,C068,4,2024-03-20
S03848,B049,C168,5,2024-06-09
S03849,B020,C158,1,2024-01-23
S03850,B084,C172,5,2025-08-21
S03851,B033,C191,4,2024-03-07
S03852,B046,C174,1,2025-04-13
S03853,B041,C016,4,2024-09-30
S03854,B059,C129,5,2024-04-25
S03855,B045,C196,1,2025-07-12
S03856,B022,C036,5,2024-06-20
S03857,B063,C009,5,2024-01-16
S03858,B004,C001,3,2024-01-25
S03859,B029,C033,1,2025-03-23
S03860,B084,C177,5,2024-03-01
S03861,B010,C159,4,2025-05-15
S03862,B025,C141,4,2025-04-01
S03863,B087,C009,3,2025-02-13
S03864,B002,C099,4,2024-09-13
S03865,B021,C126,2,2024-06-21
S03866,B040,C100,5,2024-11-01
S03867,B082,C068,4,2025-11-16
S03868,B079,C124,4,2025-08-18
S03869,B037,C075,3,2024-07-15
S03870,B017,C017,5,2024-01-11
S03871,B067,C058,2,2025-10-20
S03872,B098,C160,2,2025-04-22
S03873,B033,C111,4,2024-07-24
S03874,B034,C114,4,2024-03-21
S03875,B070,C061,4,2025-01-07
S03876,B056,C096,3,2025-04-19
S03877,B085,C088,1,2025-09-07
S03878,B061,C176,1,2025-08-23
S03879,B049,C058,4,2024-01-19
S03880,B075,C190,3,2024-05-11
S03881,B090,C121,4,2024-01-15
S03882,B089,C035,4,2024-05-19
S03883,B015,C149,2,2025-01-03
S03884,B053,C058,3,2024-09-25
S03885,B077,C123,4,2025-09-16
S03886,B040,C153,4,2025-07-11
S03887,B006,C082,5,2024-07-31
S03888,B002,C098,1,2024-03-30
S03889,B030,C034,5,2024-03-30
S03890,B002,C180,2,2025-07-18
S03891,B094,C011,3,2024-08-27
S03892,B098,C098,5,2024-02-11
S03893,B060,C115,4,2024-01-01
S03894,B003,C117,1,2025-05-02
S03895,B035,C182,4,2024-04-06
S03896,B076,C061,4,2025-06-26
S03897,B078,C179,5,2024-09-30
S03898,B022,C173,5,2025-07-21
S03899,B020,C179,4,2024-09-27
S03900,B059,C150,3,2025-04-11
S03901,B016,C157,5,2024-09-29
S03902,B035,C152,4,2025-11-28
S03903,B031,C064,3,2025-06-21
S03904,B043,C110,3,2024-12-06
S03905,B084,C159,4,2024-08-19
S03906,B008,C078,5,2024-02-04
S03907,B003,C160,2,2024-09-21
S03908,B010,C162,3,2025-05-20
S03909,B012,C156,4,2025-04-25
S03910,B051,C123,4,2024-04-28
S03911,B025,C043,2,2025-09-26
S03912,B016,C017,3,2025-12-05
S03913,B049,C199,1,2025-03-14
S03914,B006,C148,3,2024-05-25
S03915,B022,C098,2,2025-04-26
S03916,B083,C013,4,2025-03-14
S03917,B049,C051,1,2025-03-14
S03918,B070,C048,4,2024-06-05
S03919,B021,C079,2,2024-01-10
S03920,B046,C036,4,2025-03-22
S03921,B025,C042,1,2025-10-28
S03922,B084,C032,3,2025-04-20
S03923,B041,C130,2,2025-11-01
S03924,B083,C111,5,2024-01-19
S03925,B070,C018,4,2025-10-17
S03926,B057,C023,4,2025-01-08
S03927,B029,C196,2,2024-11-08
S03928,B034,C106,2,2025-12-03
S03929,B087,C114,4,2025-06-04
S03930,B074,C191,3,2024-08-02
S03931,B030,C176,5,2024-12-07
S03932,B049,C028,2,2025-03-09
S03933,B007,C006,1,2024-11-23
S03934,B017,C022,2,2024-04-18
S03935,B013,C081,3,2025-10-11
S03936,B004,C106,5,2024-05-18
S03937,B085,C098,2,2025-03-30
S03938,B001,C013,2,2025-03-12
S03939,B015,C029,2,2025-12-03
S03940,B086,C042,3,2024-02-27
S03941,B003,C042,5,2025-05-08
S03942,B019,C077,1,2025-05-23
S03943,B071,C014,5,2025-05-01
S03944,B063,C002,2,2025-06-03
S03945,B076,C072,3,2025-11-21
S03946,B100,C177,1,2024-12-28
S03947,B002,C091,1,2025-01-11
S03948,B055,C131,4,2025-08-25
S03949,B048,C187,5,2025-01-14
S03950,B100,C075,1,2025-05-26
S03951,B004,C071,3,2024-08-15
S03952,B076,C071,5,2024-06-05
S03953,B044,C137,3,2025-05-21
S03954,B015,C096,1,2025-09-17
S03955,B072,C047,4,2024-09-26
S03956,B073,C079,4,2024-09-27
S03957,B056,C174,5,2024-10-07
S03958,B074,C024,3,2024-11-21
S03959,B036,C057,3,2025-09-29
S03960,B076,C092,5,2024-02-23
S03961,B028,C076,2,2024-03-04
S03962,B009,C083,3,2024-05-17
S03963,B081,C033,1,2024-08-12
S03964,B050,C177,1,2025-04-03
S03965,B006,C145,1,2024-10-09
S03966,B063,C164,5,2025-11-06
S03967,B003,C163,2,2024-10-07
S03968,B010,C104,5,2025-04-04
S03969,B043,C161,1,2024-04-25
S03970,B097,C127,2,2024-02-21
S03971,B083,C022,2,2024-11-07
S03972,B019,C159,2,2025-08-01
S03973,B025,C191,1,2024-12-22
S03974,B082,C096,4,2024-08-09
S03975,B084,C098,3,2024-11-15
S03976,B040,C015,2,2024-10-23
S03977,B006,C007,3,2025-02-22
S03978,B034,C029,2,2024-09-02
S03979,B091,C059,4,2024-01-28
S03980,B055,C172,4,2024-12-20
S03981,B040,C123,5,2025-10-02
S03982,B054,C012,1,2025-09-19
S03983,B023,C109,4,2025-08-17
S03984,B082,C086,3,2024-09-20
S03985,B065,C033,4,2024-05-16
S03986,B088,C044,5,2024-08-26
S03987,B010,C093,5,2024-10-15
S03988,B094,C117,4,2025-04-29
S03989,B094,C163,3,2025-02-16
S03990,B074,C135,3,2024-08-11
S03991,B096,C075,1,2024-09-22
S03992,B043,C138,2,2024-12-06
S03993,B033,C007,2,2024-03-04
S03994,B063,C129,5,2024-09-05
S03995,B078,C101,5,2025-02-19
S03996,B041,C121,5,2025-11-29
S03997,B022,C026,5,2024-01-11
S03998,B018,C085,3,2025-11-27
S03999,B062,C061,1,2025-08-04
S04000,B051,C065,1,2025-06-14
S04001,B081,C040,3,2025-11-20
S04002,B013,C145,1,2025-11-09
S04003,B019,C112,3,2024-02-24
S04004,B011,C189,3,2024-12-11
S04005,B016,C170,2,2025-04-08
S04006,B085,C112,4,2024-10-29
S04007,B083,C066,4,2025-07-15
S04008,B020,C193,2,2025-02-24
S04009,B013,C092,3,2024-01-13
S04010,B094,C087,3,2025-01-02
S04011,B040,C167,1,2025-01-16
S04012,B014,C015,1,2025-08-28
S04013,B098,C190,2,2025-08-03
S04014,B024,C028,3,2024-02-08
S04015,B076,C099,5,2024-07-03
S04016,B071,C030,2,2024-04-12
S04017,B009,C188,4,2024-01-06
S04018,B027,C172,1,2024-03-01
S04019,B077,C115,1,2025-07-16
S04020,B002,C073,1,2025-04-05
S04021,B014,C122,1,2024-04-26
S04022,B015,C038,4,2024-09-13
S04023,B051,C131,3,2025-11-03
S04024,B093,C164,4,2025-01-08
S04025,B005,C106,4,2025-09-14
S04026,B044,C093,4,2024-12-18
S04027,B028,C028,5,2024-09-22
S04028,B030,C098,2,2025-08-11
S04029,B029,C014,2,2024-06-22
S04030,B040,C193,4,2024-01-28
S04031,B071,C087,3,2024-08-12
S04032,B085,C089,4,2024-08-28
S04033,B075,C035,2,2024-08-19
S04034,B015,C082,1,2025-07-14
S04035,B048,C193,3,2024-04-09
S04036,B081,C016,5,2024-10-17
S04037,B054,C060,2,2025-08-11
S04038,B004,C042,4,2024-10-02
S04039,B025,C147,3,2025-01-24
S04040,B024,C038,3,2024-01-31
S04041,B087,C050,2,2024-05-18
S04042,B096,C159,2,2025-01-09
S04043,B085,C142,4,2025-06-30
S04044,B008,C167,5,2024-12-08
S04045,B048,C070,3,2025-07-29
S04046,B003,C187,5,2025-12-31
S04047,B061,C120,4,2025-04-27
S04048,B084,C011,2,2025-03-21
S04049,B019,C164,5,2024-06-03
S04050,B094,C173,2,2024-07-31
S04051,B083,C146,1,2025-09-24
S04052,B012,C128,1,2025-12-01
S04053,B050,C088,3,2024-11-24
S04054,B021,C078,5,2025-04-20
S04055,B023,C011,2,2025-02-28
S04056,B054,C181,5,2025-11-25
S04057,B008,C052,2,2025-05-10
S04058,B077,C113,5,2025-08-29
S04059,B004,C146,3,2024-11-06
S04060,B051,C104,1,2025-07-28
S04061,B028,C081,2,2025-07-25
S04062,B053,C169,2,2025-12-22
S04063,B096,C036,1,2025-04-30
S04064,B056,C043,2,2025-11-29
S04065,B049,C111,3,2025-02-18
S04066,B036,C092,4,2025-08-19
S04067,B029,C056,1,2024-11-11
S04068,B079,C081,1,2024-12-22
S04069,B091,C081,4,2024-10-29
S04070,B028,C174,2,2024-11-04
S04071,B018,C013,1,2025-10-24
S04072,B049,C150,4,2024-08-17
S04073,B100,C131,5,2024-12-12
S04074,B080,C126,4,2024-10-12
S04075,B008,C125,5,2024-11-28
S04076,B039,C132,1,2025-02-27
S04077,B068,C193,1,2024-05-23
S04078,B081,C038,5,2025-09-16
S04079,B013,C082,1,2025-05-01
S04080,B099,C115,5,2024-09-18
S04081,B019,C200,1,2025-08-02
S04082,B020,C097,1,2024-12-10
S04083,B055,C140,5,2025-04-07
S04084,B060,C191,5,2025-03-24
S04085,B095,C192,2,2024-10-28
S04086,B043,C036,4,2025-07-31
S04087,B070,C064,2,2024-05-08
S04088,B030,C166,4,2025-05-29
S04089,B091,C094,2,2025-09-24
S04090,B003,C067,3,2024-04-02
S04091,B003,C105,4,2024-12-19
S04092,B017,C124,4,2025-12-12
S04093,B090,C090,2,2025-08-06
S04094,B020,C133,2,2025-04-15
S04095,B044,C112,1,2024-09-20
S04096,B009,C106,2,2025-02-15
S04097,B048,C157,2,2025-05-18
S04098,B053,C058,1,2025-08-14
S04099,B042,C164,5,2024-10-11
S04100,B064,C010,2,2024-09-20
S04101,B053,C156,1,2024-12-08
S04102,B018,C124,2,2024-02-15
S04103,B006,C027,2,2025-05-17
S04104,B010,C045,4,2025-07-05
S04105,B037,C006,2,2024-07-05
S04106,B087,C134,2,2025-10-05
S04107,B079,C115,1,2025-12-13
S04108,B044,C158,5,2025-12-18
S04109,B055,C126,3,2024-07-29
S04110,B031,C114,4,2024-08-18
S04111,B079,C050,2,2024-07-24
S04112,B095,C020,4,2025-06-28
S04113,B002,C075,2,2025-05-03
S04114,B080,C110,3,2024-11-23
S04115,B055,C066,5,2025-01-05
S04116,B002,C172,4,2025-05-12
S04117,B040,C009,4,2025-01-14
S04118,B002,C051,4,2024-12-26
S04119,B003,C093,4,2024-12-28
S04120,B065,C126,5,2025-07-14
S04121,B055,C053,3,2024-12-26
S04122,B080,C103,1,2025-02-09
S04123,B003,C059,5,2025-06-12
S04124,B087,C156,4,2025-02-16
S04125,B048,C025,1,2024-06-18
S04126,B029,C160,5,2024-11-16
S04127,B037,C107,1,2024-11-04
S04128,B011,C088,5,2024-05-27
S04129,B014,C190,2,2024-02-16
S04130,B004,C164,5,2024-12-03
S04131,B025,C060,5,2025-07-06
S04132,B028,C139,5,2024-10-31
S04133,B065,C002,1,2024-08-01
S04134,B022,C078,4,2025-10-19
S04135,B008,C090,2,2024-10-27
S04136,B076,C026,1,2024-08-27
S04137,B012,C089,4,2025-09-03
S04138,B087,C017,4,2025-10-18
S04139,B096,C090,3,2024-08-14
S04140,B052,C075,1,2024-06-29
S04141,B083,C040,2,2024-07-14
S04142,B079,C035,3,2024-06-26
S04143,B065,C184,5,2024-03-05
S04144,B042,C093,1,2024-02-19
S04145,B094,C119,1,2024-09-21
S04146,B005,C050,2,2024-12-25
S04147,B060,C142,2,2025-04-15
S04148,B078,C172,4,2025-07-19
S04149,B003,C029,4,2024-09-30
S04150,B077,C092,4,2025-01-16
S04151,B006,C030,4,2025-02-17
S04152,B014,C024,1,2024-07-10
S04153,B001,C154,5,2025-01-21
S04154,B028,C177,2,2024-08-13
S04155,B017,C192,4,2024-01-25
S04156,B015,C018,3,2024-02-22
S04157,B097,C078,1,2025-07-29
S04158,B097,C092,5,2024-05-31
S04159,B032,C132,4,2024-05-15
S04160,B053,C032,3,2025-01-07
S04161,B014,C145,2,2025-09-03
S04162,B002,C168,4,2024-10-16
S04163,B064,C099,5,2024-03-14
S04164,B037,C145,1,2025-08-23
S04165,B071,C056,5,2024-08-03
S04166,B092,C051,4,2025-03-15
S04167,B041,C046,1,2025-05-20
S04168,B020,C065,4,2024-12-06
S04169,B096,C180,4,2025-05-03
S04170,B063,C136,3,2025-10-16
S04171,B036,C136,5,2025-04-19
S04172,B012,C112,1,2025-07-08
S04173,B035,C109,5,2025-03-24
S04174,B024,C117,3,2024-03-01
S04175,B072,C076,3,2025-01-02
S04176,B064,C016,2,2025-05-28
S04177,B074,C048,5,2025-10-20
S04178,B068,C196,2,2025-04-21
S04179,B040,C104,4,2025-05-29
S04180,B003,C010,5,2025-09-18
S04181,B068,C107,3,2024-02-14
S04182,B045,C032,5,2024-12-25
S04183,B059,C064,1,2025-04-06
S04184,B100,C144,1,2025-08-26
S04185,B017,C110,1,2024-05-02
S04186,B022,C049,1,2025-03-03
S04187,B016,C021,3,2025-06-02
S04188,B049,C142,2,2024-04-01
S04189,B002,C037,2,2025-02-01
S04190,B096,C156,2,2024-03-15
S04191,B040,C078,2,2025-08-26
S04192,B058,C058,1,2025-11-19
S04193,B076,C041,1,2024-09-08
S04194,B076,C005,3,2024-08-25
S04195,B071,C191,1,2025-09-23
S04196,B075,C118,5,2024-03-28
S04197,B068,C165,2,2024-07-30
S04198,B066,C093,5,2024-11-13
S04199,B057,C138,1,2025-12-24
S04200,B018,C192,1,2025-06-17
S04201,B016,C101,2,2024-01-11
S04202,B017,C048,1,2024-08-04
S04203,B016,C123,1,2024-05-05
S04204,B100,C099,2,2024-03-17
S04205,B002,C178,2,2024-01-13
S04206,B012,C053,1,2024-10-27
S04207,B087,C026,1,2025-08-16
S04208,B051,C110,1,2025-10-18
S04209,B072,C125,4,2024-09-22
S04210,B025,C052,4,2024-03-20
S04211,B008,C038,2,2025-11-13
S04212,B031,C002,2,2024-01-14
S04213,B099,C149,3,2025-03-22
S04214,B032,C100,2,2025-09-15
S04215,B063,C059,3,2025-11-12
S04216,B089,C104,1,2025-09-22
S04217,B024,C062,2,2025-06-15
S04218,B029,C044,3,2024-03-06
S04219,B009,C011,3,2025-07-08
S04220,B045,C055,1,2025-08-17
S04221,B012,C016,1,2024-04-08
S04222,B056,C140,4,2025-06-22
S04223,B059,C090,4,2025-07-31
S04224,B088,C155,3,2025-09-04
S04225,B044,C065,5,2024-05-05
S04226,B057,C086,1,2024-05-15
S04227,B073,C023,3,2024-01-23
S04228,B049,C051,4,2024-12-03
S04229,B057,C040,4,2025-12-21
S04230,B087,C144,4,2025-01-08
S04231,B077,C103,1,2024-01-28
S04232,B073,C020,5,2024-01-24
S04233,B022,C180,1,2024-04-29
S04234,B060,C071,1,2025-06-04
S04235,B060,C048,2,2024-04-27
S04236,B024,C061,4,2025-11-16
S04237,B006,C108,5,2025-08-12
S04238,B037,C187,3,2024-04-02
S04239,B007,C127,3,2024-12-10
S04240,B018,C156,2,2024-11-15
S04241,B006,C014,2,2024-03-06
S04242,B096,C088,3,2025-05-28
S04243,B036,C090,3,2025-11-06
S04244,B006,C137,4,2025-03-01
S04245,B050,C036,5,2024-03-31
S04246,B079,C023,5,2024-04-23
S04247,B027,C192,3,2025-04-07
S04248,B062,C050,3,2024-01-21
S04249,B098,C124,3,2025-03-18
S04250,B062,C003,5,2024-03-06
S04251,B037,C013,3,2024-06-04
S04252,B055,C193,5,2024-06-08
S04253,B039,C187,5,2024-11-27
S04254,B043,C058,2,2024-10-09
S04255,B092,C164,2,2025-10-24
S04256,B055,C190,1,2025-04-10
S04257,B100,C007,2,2024-02-12
S04258,B049,C074,2,2024-04-04
S04259,B033,C098,2,2024-04-30
S04260,B004,C006,4,2025-12-16
S04261,B051,C038,4,2025-06-23
S04262,B062,C066,2,2024-06-10
S04263,B063,C059,3,2024-04-23
S04264,B083,C144,1,2025-07-25
S04265,B001,C058,3,2025-08-07
S04266,B094,C005,1,2024-06-14
S04267,B090,C088,1,2025-04-27
S04268,B066,C051,1,2024-11-20
S04269,B026,C026,4,2024-06-04
S04270,B029,C141,5,2024-11-28
S04271,B001,C090,5,2024-03-13
S04272,B003,C176,2,2024-11-05
S04273,B016,C070,3,2024-09-25
S04274,B056,C109,1,2024-12-12
S04275,B044,C107,4,2024-12-12
S04276,B077,C066,3,2025-08-15
S04277,B037,C001,1,2025-01-10
S04278,B032,C023,1,2025-03-25
S04279,B053,C036,3,2025-10-09
S04280,B016,C066,5,2024-06-24
S04281,B093,C044,2,2024-11-09
S04282,B079,C086,2,2024-10-13
S04283,B017,C184,3,2025-09-06
S04284,B092,C112,4,2025-09-25
S04285,B030,C014,1,2025-06-22
S04286,B063,C159,2,2025-03-06
S04287,B049,C147,4,2025-12-13
S04288,B002,C060,4,2025-12-08
S04289,B016,C044,2,2025-02-02
S04290,B013,C198,4,2024-09-27
S04291,B064,C109,1,2025-10-27
S04292,B067,C109,3,2025-10-08
S04293,B071,C083,1,2024-07-12
S04294,B069,C036,2,2025-02-27
S04295,B016,C187,4,2024-10-21
S04296,B013,C168,5,2025-11-19
S04297,B041,C115,3,2024-11-02
S04298,B094,C131,1,2025-02-02
S04299,B079,C006,4,2024-10-08
S04300,B097,C001,4,2025-12-05
S04301,B092,C070,3,2024-02-13
S04302,B045,C089,2,2024-06-24
S04303,B081,C002,3,2024-06-24
S04304,B080,C038,3,2024-01-24
S04305,B047,C024,5,2024-01-03
S04306,B005,C056,5,2024-04-28
S04307,B092,C193,5,2024-11-15
S04308,B048,C151,1,2025-09-12
S04309,B088,C032,2,2025-11-06
S04310,B019,C010,5,2024-05-19
S04311,B081,C131,3,2025-06-28
S04312,B083,C002,3,2024-01-08
S04313,B061,C160,4,2024-01-08
S04314,B060,C145,2,2024-02-28
S04315,B022,C057,2,2024-07-22
S04316,B023,C101,5,2024-01-05
S04317,B081,C170,5,2025-04-08
S04318,B058,C086,1,2024-12-16
S04319,B096,C192,1,2025-03-10
S04320,B020,C037,1,2024-12-21
S04321,B049,C055,4,2025-09-06
S04322,B067,C109,2,2024-06-15
S04323,B100,C100,2,2025-12-05
S04324,B049,C087,4,2025-02-26
S04325,B016,C108,5,2024-11-27
S04326,B050,C093,1,2025-02-03
S04327,B073,C145,2,2024-09-11
S04328,B064,C113,5,2025-08-14
S04329,B035,C181,2,2025-07-07
S04330,B034,C099,1,2025-10-20
S04331,B031,C089,3,2025-10-31
S04332,B073,C161,4,2024-03-15
S04333,B049,C094,3,2024-09-27
S04334,B054,C034,5,2024-07-06
S04335,B020,C022,5,2025-01-11
S04336,B039,C102,3,2024-10-22
S04337,B013,C148,3,2024-11-24
S04338,B088,C082,4,2024-05-15
S04339,B022,C021,2,2024-12-05
S04340,B066,C137,4,2025-02-13
S04341,B001,C173,2,2025-01-07
S04342,B050,C090,2,2025-03-29
S04343,B031,C137,5,2024-11-25
S04344,B017,C185,1,2024-12-09
S04345,B007,C200,4,2024-10-12
S04346,B087,C108,5,2024-09-01
S04347,B048,C062,2,2025-12-09
S04348,B056,C103,1,2024-03-08
S04349,B087,C040,2,2024-12-26
S04350,B034,C062,5,2025-06-24
S04351,B010,C112,5,2024-04-04
S04352,B093,C169,2,2024-11-19
S04353,B001,C064,1,2025-05-12
S04354,B048,C124,5,2024-03-13
S04355,B032,C028,5,2024-02-27
S04356,B004,C137,3,2025-12-30
S04357,B037,C200,5,2024-09-12
S04358,B055,C146,2,2024-11-10
S04359,B047,C151,1,2025-10-03
S04360,B030,C105,3,2024-01-03
S04361,B057,C113,4,2025-04-11
S04362,B058,C015,3,2024-09-08
S04363,B038,C074,3,2025-12-22
S04364,B025,C168,5,2025-05-24
S04365,B074,C134,1,2024-12-23
S04366,B081,C120,4,2024-03-26
S04367,B086,C076,1,2025-06-02
S04368,B055,C052,2,2024-12-28
S04369,B053,C094,5,2024-04-02
S04370,B092,C057,2,2024-01-21
S04371,B047,C152,4,2025-05-10
S04372,B021,C002,5,2024-02-09
S04373,B006,C109,3,2024-10-11
S04374,B099,C126,3,2024-09-22
S04375,B036,C170,1,2024-01-21
S04376,B030,C099,2,2025-11-07
S04377,B042,C009,2,2025-07-29
S04378,B029,C062,5,2024-10-21
S04379,B079,C158,4,2024-06-17
S04380,B001,C102,1,2024-04-17
S04381,B070,C012,5,2025-05-26
S04382,B029,C045,4,2024-01-06
S04383,B060,C189,1,2025-05-29
S04384,B030,C090,2,2025-10-22
S04385,B029,C200,2,2025-10-06
S04386,B004,C197,1,2024-09-24
S04387,B050,C032,2,2025-10-20
S04388,B055,C025,3,2024-12-28
S04389,B012,C140,2,2025-02-15
S04390,B052,C022,1,2025-07-11
S04391,B004,C162,4,2024-11-20
S04392,B065,C104,5,2024-03-25
S04393,B048,C156,3,2025-06-24
S04394,B023,C139,1,2025-03-05
S04395,B027,C066,1,2024-03-13
S04396,B030,C186,1,2024-08-02
S04397,B029,C051,5,2024-07-15
S04398,B054,C078,2,2024-05-29
S04399,B078,C178,1,2024-07-06
S04400,B022,C019,1,2025-08-16
S04401,B036,C031,5,2025-02-05
S04402,B050,C127,4,2024-11-10
S04403,B031,C198,4,2025-05-26
S04404,B048,C125,2,2024-08-31
S04405,B062,C175,4,2025-06-05
S04406,B072,C122,5,2025-05-17
S04407,B058,C083,2,2024-11-03
S04408,B056,C176,2,2025-06-14
